ticker,company,sector,sub_industry,cik,legal_name,lei,ultimate_parent_lei,gics_sector,gics_sub_industry,hq_state,market_cap_usd,shares_outstanding,scope1_tco2e,scope1_tco2e_fy,ghg_facility_count,ghg_facility_count_fy,grid_intensity_kgco2e_per_mwh,grid_intensity_kgco2e_per_mwh_fy,cogs_usd,cogs_usd_fy,energy_cost_usd,energy_cost_usd_fy,revenue_usd,revenue_usd_fy,ebit_usd,ebit_usd_fy,ebitda_usd,ebitda_usd_fy,free_cash_flow_usd,free_cash_flow_usd_fy,capex_usd,capex_usd_fy,rnd_expense_usd,rnd_expense_usd_fy,sbti_target_validated,sbti_target_type,target_year,target_baseline_year,target_reduction_pct,target_scope_coverage,risk_hitword_density,risk_hitword_density_fy,has_climate_oversight_committee,has_third_party_assurance,assurance_level,emissions_boundary_stated,has_clawback_policy,has_psu_plan,performance_period_years,independent_director_count,board_size,lead_independent_director,buybacks_usd,buybacks_usd_fy,dividends_paid_usd,dividends_paid_usd_fy,penalty_total_usd,penalty_total_usd_fy,penalty_count,penalty_count_fy,flows_all_target_year
REG,Regency Centers,Real Estate,Retail REITs,0000910606,Regency Centers,529900053A7X7FJ97S58,,Real Estate,Retail REITs,Florida,13950861312.0,182902234.0,,,,,356.816,2023,,,,,1553524000.0,2025,1123441000.0,2025,1528485000.0,2025,,,,,,,0.0,near-term,2030.0,,,,,,,,,,1.0,0.0,,,,1.0,200066000.0,2024,511564000.0,2025,0.0,2026,0.0,2026,False
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,0000872589,Regeneron Pharmaceuticals,549300RCBFWIRX3HYQ56,,Health Care,Biotechnology,New York,80458293248.0,108600000.0,,,,,210.982,2023,,,,,14342900000.0,2025,3577900000.0,2025,4121600000.0,2025,4080500000.0,2025,898400000.0,2025,5850200000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,5.0,,,1.0,3438600000.0,2025,370300000.0,2025,0.0,2026,2.0,2026,False
RF,Regions Financial Corporation,Financials,Regional Banks,0001281761,Regions Financial Corporation,CW05CS5KW59QTC0DG824,,Financials,Regional Banks,Alabama,25668636672.0,896000000.0,,,,,322.4985,2023,,,,,7073000000.0,2025,53000000.0,2025,137000000.0,2025,,,,,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,1067000000.0,2025,912000000.0,2025,0.0,2026,0.0,2026,False
RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,0000720005,Raymond James Financial,RGUZHJ05YTITL6D76949,,Financials,Investment Banking & Brokerage,Florida,33321666560.0,198139594.0,,,,,356.816,2023,,,,,15912000000.0,2025,2280000000.0,2023,2445000000.0,2023,2246000000.0,2025,188000000.0,2025,,,0.0,,,,,,,,,,,,1.0,0.0,,,,1.0,128000000.0,2021,218000000.0,2021,0.0,2026,0.0,2026,False
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0001037038,Ralph Lauren Corporation,HO1QNWM0IXBZ0QSMMO20,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",New York,20203741184.0,62300000.0,,,,,210.982,2023,2445300000.0,2025,,,8114500000.0,2025,1179200000.0,2025,1412200000.0,2025,1018900000.0,2024,216200000.0,2024,,,0.0,near-term,,,30.0,"1, 2, and 3",,,,,,,1.0,1.0,3.0,,,1.0,623800000.0,2025,216500000.0,2025,0.0,2026,0.0,2026,False
RMD,ResMed|,Health Care,Health Care Equipment,0000943819,ResMed|,,,Health Care,Health Care Equipment,California,31485952000.0,146385350.0,,,,,178.4824,2023,2091357000.0,2025,,,5146327000.0,2025,1685363000.0,2025,1883836000.0,2025,1661723000.0,2025,89865000.0,2025,331284000.0,2025,0.0,commitment,,,,,,,,,,,1.0,1.0,3.0,9.0,11.0,1.0,300025000.0,2025,310880000.0,2025,0.0,2026,0.0,2026,False
ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,0001024478,Rockwell Automation,VH3R4HHBHH12O0EXZJ88,,Industrials,Electrical Components & Equipment,Wisconsin,47668649984.0,112400000.0,,,,,524.8046,2023,4326000000.0,2025,,,8342000000.0,2025,1703000000.0,2025,2028000000.0,2025,1358000000.0,2025,186000000.0,2025,679000000.0,2025,1.0,net-zero,2033.0,2024.0,54.6,1 and 2,,,,,,,1.0,1.0,,,,1.0,425000000.0,2025,591000000.0,2025,0.0,2026,2.0,2026,False
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,0000084839,"Rollins, Inc.",549300F2A0BXT4SGWD84,,Industrials,Environmental & Facilities Services,Georgia,16710179840.0,481193751.0,,,,,323.7885,2023,,,,,3761050000.0,2025,726068000.0,2025,850812000.0,2025,650021000.0,2025,28086000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,216855000.0,2025,327901000.0,2025,57942.0,2026,15.0,2026,False
ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,0000882835,Roper Technologies,54930003T4SXCIWVXY35,,Information Technology,Electronic Equipment & Instruments,Florida,38424965120.0,106600000.0,,,,,356.816,2023,2430500000.0,2025,,,7902500000.0,2025,2235400000.0,2025,3133600000.0,2025,,,,,852500000.0,2025,0.0,commitment,,,,,,,,,,,1.0,1.0,3.0,,,0.0,500000000.0,2025,355000000.0,2025,0.0,2026,0.0,2026,False
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,0000745732,Ross Stores,549300ENZFLPGRDFZQ60,,Consumer Discretionary,Apparel Retail,California,74017030144.0,322333000.0,,,,,178.4824,2023,16447256000.0,2025,,,22750559000.0,2025,2707357000.0,2025,3216748000.0,2025,2207608000.0,2025,819275000.0,2025,,,0.0,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1050021000.0,2025,528085000.0,2025,0.0,2026,0.0,2026,False
RSG,Republic Services,Industrials,Environmental & Facilities Services,0001060391,Republic Services,NKNQHM6BLECKVOQP7O46,,Industrials,Environmental & Facilities Services,Arizona,68205883392.0,312168000.0,10721712.3,2023,177.0,2023,311.4764,2023,9630000000.0,2025,,,19027000000.0,2025,3302000000.0,2025,5116000000.0,2025,2409000000.0,2025,1887000000.0,2025,,,0.0,near-term,2030.0,,,,,,,,,,1.0,1.0,3.0,,,0.0,870000000.0,2025,738000000.0,2025,672844.0,2026,41.0,2026,False
RTX,RTX Corporation,Industrials,Aerospace & Defense,0000101829,RTX Corporation,I07WOS4YJ0N7YRFE7309,,Industrials,Aerospace & Defense,Massachusetts,266424811520.0,1356400000.0,154646.3,2023,3.0,2023,373.0301,2023,,,,,88603000000.0,2025,9300000000.0,2025,13678000000.0,2025,7940000000.0,2025,2627000000.0,2025,2807000000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,50000000.0,2025,3574000000.0,2025,8125.0,2026,5.0,2026,False
RVTY,Revvity,Health Care,Health Care Equipment,0000031791,Revvity,549300IKL1SDPFI7N655,,Health Care,Health Care Equipment,Massachusetts,13871304704.0,112281000.0,,,,,373.0301,2023,,,,,2856051000.0,2025,356635000.0,2025,761975000.0,2025,509411000.0,2025,73522000.0,2025,215840000.0,2025,0.0,commitment,,,,,,,,,,,1.0,0.0,3.0,9.0,10.0,1.0,820815000.0,2025,32800000.0,2025,0.0,2026,1.0,2026,False
SBAC,SBA Communications,Real Estate,Telecom Tower REITs,0001034054,SBA Communications,5299001HX8ZN8Y8QIT49,,Real Estate,Telecom Tower REITs,Florida,19676162048.0,105666000.0,,,,,356.816,2023,198972000.0,2025,,,2815139000.0,2025,1342786000.0,2025,1635071000.0,2025,1066509000.0,2025,224819000.0,2025,,,0.0,near-term,2033.0,2023.0,54.6,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,497805000.0,2025,479012000.0,2025,0.0,2026,0.0,2026,False
SBUX,Starbucks,Consumer Discretionary,Restaurants,0000829224,Starbucks,OQSJ1DU9TAOC51A47K68,,Consumer Discretionary,Restaurants,Washington,112563601408.0,1136900000.0,,,,,120.2561,2023,,,,,37184400000.0,2025,2936600000.0,2025,4708100000.0,2025,2442000000.0,2025,2305500000.0,2025,,,0.0,near-term,,,,,,,,1.0,reasonable,,1.0,0.0,,,,1.0,0.0,2025,2771400000.0,2025,0.0,2026,8.0,2026,False
SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,0000316709,Charles Schwab Corporation,549300VSGCJ7E698NM85,,Financials,Investment Banking & Brokerage,Texas,185471254528.0,1809000000.0,,,,,348.5027,2023,,,,,23921000000.0,2025,11459000000.0,2025,7182000000.0,2023,8763000000.0,2025,548000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,7346000000.0,2025,2329000000.0,2025,0.0,2026,0.0,2026,False
SHW,Sherwin-Williams,Materials,Specialty Chemicals,0000089800,Sherwin-Williams,Z15BMIOX8DDH0X2OBP21,,Materials,Specialty Chemicals,Ohio,78486134784.0,247700000.0,,,,,482.5511,2023,12058800000.0,2025,,,23574300000.0,2025,3338200000.0,2025,4161700000.0,2025,2654000000.0,2025,797600000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,,,789800000.0,2025,2882103.0,2026,79.0,2026,False
SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,0000091419,J.M. Smucker Company (The),,,Consumer Staples,Packaged Foods & Meats,Ohio,12940560384.0,106661858.0,22250.9,2022,1.0,2022,482.5511,2023,6016400000.0,2025,,,9050900000.0,2025,360200000.0,2025,360200000.0,2026,1156200000.0,2025,317400000.0,2025,,,0.0,near-term,2030.0,2019.0,28.0,1 and 2,,,,,,,1.0,0.0,3.0,,,1.0,5600000.0,2025,464700000.0,2025,0.0,2026,0.0,2026,False
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,0000087347,Schlumberger,529900IKZG65COT1D505,,Energy,Oil & Gas Equipment & Services,Texas,83201073152.0,1495331485.0,,,,,348.5027,2023,,,,,35708000000.0,2025,4291000000.0,2025,6934000000.0,2025,4795000000.0,2025,1694000000.0,2025,709000000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,,,1602000000.0,2025,40176.0,2026,19.0,2026,False
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",0001375365,Supermicro,,,Information Technology,"Technology Hardware, Storage & Peripherals",California,26344310784.0,594137000.0,,,,,178.4824,2023,19542120000.0,2025,,,21972042000.0,2025,1252994000.0,2025,1293994000.0,2025,1532310000.0,2025,127214000.0,2025,636550000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,0.0,2026,0.0,2026,False
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,0000091440,Snap-on,HHWAT5TDOYZMM26KKQ73,,Industrials,Industrial Machinery & Supplies & Components,Wisconsin,19420432384.0,53000000.0,,,,,524.8046,2023,,,,,5156100000.0,2025,1327700000.0,2025,1426200000.0,2025,,,,,72400000.0,2025,0.0,,,,,,,,,,,1.0,1.0,1.0,3.0,,,1.0,328600000.0,2025,462200000.0,2025,0.0,2026,4.0,2026,False
SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",0002023554,Sandisk,,,Information Technology,"Technology Hardware, Storage & Peripherals",California,239153479680.0,146000000.0,,,,,178.4824,2023,5143000000.0,2025,,,7355000000.0,2025,-1377000000.0,2025,-1214000000.0,2025,-120000000.0,2025,204000000.0,2025,1132000000.0,2025,0.0,commitment,,,,,,,,,,,1.0,1.0,3.0,6.0,7.0,1.0,0.0,2025,,,0.0,2026,0.0,2026,False
SNPS,Synopsys,Information Technology,Application Software,0000883241,Synopsys,QG7T915N9S0NY5UKNE63,,Information Technology,Application Software,California,76152569856.0,185994000.0,,,,,178.4824,2023,1623549000.0,2025,,,7054178000.0,2025,914927000.0,2025,1575357000.0,2025,1349154000.0,2025,169454000.0,2025,2479338000.0,2025,0.0,near-term,2032.0,2019.0,55.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,0.0,2025,,,0.0,2026,0.0,2026,False
SO,Southern Company,Utilities,Electric Utilities,0000092122,Southern Company,549300FC3G3YU2FBZD92,,Utilities,Electric Utilities,Georgia,100277141504.0,1109000000.0,76660447.7,2023,54.0,2023,323.7885,2023,,,,,29553000000.0,2025,7285000000.0,2025,13315000000.0,2025,-2935000000.0,2025,12737000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,11.0,12.0,1.0,,,3015000000.0,2025,0.0,2026,1.0,2026,False
SOLV,Solventum,Health Care,Health Care Technology,0001964738,Solventum,254900I70403OSGY4M28,,Health Care,Health Care Technology,Minnesota,14886064128.0,173490864.0,,,,,339.0806,2023,,,,,8325000000.0,2025,2181000000.0,2025,2670000000.0,2025,-10000000.0,2025,379000000.0,2025,739000000.0,2025,0.0,commitment,,,,,,,,,,,1.0,1.0,3.0,,,1.0,,,,,0.0,2026,1.0,2026,False
SPG,Simon Property Group,Real Estate,Retail REITs,0001063761,Simon Property Group,529900GQL5X8H7AO3T64,,Real Estate,Retail REITs,Indiana,77758283776.0,326366632.0,,,,,660.9703,2023,,,,,6364505000.0,2025,3175396000.0,2025,4601819000.0,2025,3202205000.0,2025,934346000.0,2025,,,0.0,near-term,2035.0,2019.0,68.0,1 and 2,,,,,,,1.0,0.0,1.0,,,1.0,226826000.0,2025,,,0.0,2026,0.0,2026,False
SPGI,S&P Global,Financials,Financial Exchanges & Data,0000064040,S&P Global,Y6X4K52KMJMZE7I7MY94,,Financials,Financial Exchanges & Data,New York,121077309440.0,298800000.0,,,,,210.982,2023,4563000000.0,2025,,,15336000000.0,2025,6478000000.0,2025,7657000000.0,2025,5456000000.0,2025,195000000.0,2025,,,1.0,near-term,2025.0,2019.0,90.0,"1, 2, and 3",,,,,,,1.0,1.0,3.0,,,0.0,5001000000.0,2025,1170000000.0,2025,0.0,2026,0.0,2026,False
SRE,Sempra,Utilities,Multi-Utilities,0001032208,Sempra,PBBKGKLRK5S5C0Y4T545,,Utilities,Multi-Utilities,California,54496051200.0,652731668.0,,,,,178.4824,2023,,,,,13702000000.0,2025,1789000000.0,2025,4352000000.0,2025,-6047000000.0,2025,10612000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,9.0,11.0,1.0,58000000.0,2025,1603000000.0,2025,0.0,2026,0.0,2026,False
STE,Steris,Health Care,Health Care Equipment,0001757898,Steris,,,Health Care,Health Care Equipment,Ireland,20549122048.0,97800000.0,,,,,,,3309400000.0,2025,,,5935900000.0,2025,1101800000.0,2025,1588300000.0,2025,972400000.0,2025,369000000.0,2025,112900000.0,2025,0.0,commitment,,,,,,,,,,,1.0,0.0,,,,0.0,235500000.0,2025,241800000.0,2025,0.0,2026,7.0,2026,False
STLD,Steel Dynamics,Materials,Steel,0001022671,Steel Dynamics,549300HGGKEL4FYTTQ83,,Materials,Steel,Indiana,34368643072.0,144940102.0,2569896.6,2023,11.0,2023,660.9703,2023,15784398000.0,2025,,,18176581000.0,2025,1475986000.0,2025,2027376000.0,2025,501509000.0,2025,948025000.0,2025,,,0.0,,,,,,,,1.0,1.0,reasonable,,1.0,0.0,3.0,,,1.0,900870000.0,2025,291176000.0,2025,221712.0,2026,16.0,2026,False
STT,State Street Corporation,Financials,Asset Management & Custody Banks,0000093751,State Street Corporation,549300ZFEEJ2IP5VME73,,Financials,Asset Management & Custody Banks,Massachusetts,53127319552.0,279077907.0,,,,,373.0301,2023,,,,,13944000000.0,2025,3731000000.0,2025,,,10843000000.0,2025,1055000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,12.0,13.0,1.0,1200000000.0,2025,1120000000.0,2025,0.0,2026,0.0,2026,False
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",0001137789,Seagate Technology,44WLCTE321JACKS7ED43,,Information Technology,"Technology Hardware, Storage & Peripherals",Ireland,188774842368.0,212668547.0,,,,,,,5897000000.0,2025,,,9097000000.0,2025,1890000000.0,2025,2141000000.0,2025,818000000.0,2025,265000000.0,2025,724000000.0,2025,0.0,near-term,,,,,,,,1.0,reasonable,1.0,1.0,1.0,3.0,,,1.0,0.0,2025,600000000.0,2025,0.0,2026,1.0,2026,False
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,0000016918,Constellation Brands,5493005GKEG8QCVY7037,,Consumer Staples,Distillers & Vintners,New York,20914993152.0,170752511.0,,,,,210.982,2023,4427500000.0,2025,,,9139000000.0,2025,2721400000.0,2025,3141400000.0,2025,1794000000.0,2025,875000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,924100000.0,2025,715700000.0,2025,0.0,2026,0.0,2026,False
SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,0002005951,Smurfit Westrock,,,Materials,Paper & Plastic Packaging Products & Materials,Ireland,22669881344.0,522310486.0,,,,,,,25136000000.0,2025,,,31179000000.0,2025,1719000000.0,2025,4269000000.0,2025,1200000000.0,2025,2192000000.0,2025,,,0.0,,,,,,,,1.0,,,,1.0,1.0,3.0,10.0,12.0,0.0,0.0,2025,900000000.0,2025,7439.0,2026,4.0,2026,False
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,0000093556,Stanley Black & Decker,549300DJ09SMTO561131,,Industrials,Industrial Machinery & Supplies & Components,Connecticut,13476724736.0,155036411.0,,,,,244.1532,2023,10542100000.0,2025,,,15130400000.0,2025,417900000.0,2025,783500000.0,2025,687900000.0,2025,283300000.0,2025,321400000.0,2025,0.0,near-term,2030.0,2022.0,42.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,20100000.0,2025,500600000.0,2025,0.0,2026,2.0,2026,False
SWKS,Skyworks Solutions,Information Technology,Semiconductors,0000004127,Skyworks Solutions,549300WZ3ORQ2BVKBD96,,Information Technology,Semiconductors,California,13294270464.0,148700000.0,24116.7,2023,1.0,2023,178.4824,2023,2404800000.0,2025,,,4086900000.0,2025,500000000.0,2025,500000000.0,2025,1105800000.0,2025,195000000.0,2025,785500000.0,2025,0.0,,,,,,,,,,,1.0,1.0,0.0,4.0,,,1.0,830200000.0,2025,432600000.0,2025,0.0,2026,2.0,2026,False
SYF,Synchrony Financial,Financials,Consumer Finance,0001601712,Synchrony Financial,549300RS7EWPM9MA6C78,,Financials,Consumer Finance,Connecticut,24724930560.0,347000000.0,,,,,244.1532,2023,,,,,,,4621000000.0,2025,5135000000.0,2025,,,,,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,2941000000.0,2025,427000000.0,2025,0.0,2026,0.0,2026,False
SYK,Stryker Corporation,Health Care,Health Care Equipment,0000310764,Stryker Corporation,5493002F0SC4JTBU5137,,Health Care,Health Care Equipment,Michigan,105697386496.0,386500000.0,,,,,359.7763,2023,9051000000.0,2025,,,25116000000.0,2025,4889000000.0,2025,6459000000.0,2025,4283000000.0,2025,761000000.0,2025,1623000000.0,2025,0.0,commitment,,,,,,,,,,,1.0,1.0,3.0,,,1.0,0.0,2021,1284000000.0,2025,0.0,2026,0.0,2026,False
SYY,Sysco,Consumer Staples,Food Distributors,0000096021,Sysco,,,Consumer Staples,Food Distributors,Texas,39865577472.0,489825648.0,,,,,348.5027,2023,66401000000.0,2025,,,81370000000.0,2025,3088000000.0,2025,4033000000.0,2025,1604000000.0,2025,906000000.0,2025,,,0.0,near-term,2030.0,2019.0,27.5,1 and 2,,,,1.0,limited,,1.0,1.0,3.0,,,1.0,1250000000.0,2025,1000000000.0,2025,227148.0,2026,24.0,2026,False
T,AT&T,Communication Services,Integrated Telecommunication Services,0000732717,AT&T,,,Communication Services,Integrated Telecommunication Services,Texas,178573164544.0,7179000000.0,1613.4,2015,1.0,2015,348.5027,2023,,,,,125648000000.0,2025,24162000000.0,2025,45048000000.0,2025,19442000000.0,2025,20842000000.0,2025,,,0.0,near-term,2030.0,,,,,,,,,,1.0,1.0,3.0,,,1.0,4500000000.0,2025,8180000000.0,2025,228400.0,2026,19.0,2026,False
TAP,Molson Coors Beverage Company,Consumer Staples,Brewers,0000024545,Molson Coors Beverage Company,54930073LBBH6ZCBE225,,Consumer Staples,Brewers,Illinois,7258651648.0,199100000.0,377025.7,2023,6.0,2023,213.9618,2023,6866200000.0,2025,,,13040300000.0,2025,-2336900000.0,2025,-1625600000.0,2025,1067800000.0,2025,716600000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,0.0,647900000.0,2025,376300000.0,2025,5000.0,2026,6.0,2026,False
TDG,TransDigm Group,Industrials,Aerospace & Defense,0001260221,TransDigm Group,,,Industrials,Aerospace & Defense,Ohio,63032922112.0,58200000.0,,,,,482.5511,2023,3520000000.0,2025,,,8831000000.0,2025,4165000000.0,2025,4532000000.0,2025,1816000000.0,2025,222000000.0,2025,118000000.0,2025,0.0,,,,,,,,,,,,1.0,0.0,,8.0,10.0,1.0,500000000.0,2025,159000000.0,2025,0.0,2026,0.0,2026,False
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,0001094285,Teledyne Technologies,549300VSMO9KYQWDND94,,Information Technology,Electronic Equipment & Instruments,California,27989090304.0,46185578.0,,,,,178.4824,2023,3500600000.0,2025,,,6115400000.0,2025,1149800000.0,2025,1486100000.0,2025,1074000000.0,2025,117300000.0,2025,317300000.0,2025,0.0,,,,,,,,,,,1.0,1.0,1.0,3.0,,,1.0,402900000.0,2025,,,0.0,2026,1.0,2026,False
TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,0000842023,Bio-Techne,54930073RLKQ51TILZ35,,Health Care,Life Sciences Tools & Services,Minnesota,11309731840.0,154972196.0,,,,,339.0806,2023,429363000.0,2025,,,1219635000.0,2025,102255000.0,2025,212158000.0,2025,256550000.0,2025,31006000.0,2025,,,0.0,near-term,2031.0,2025.0,70.0,1 and 2,,,,1.0,limited,,1.0,1.0,3.0,,,1.0,275731000.0,2025,50391000.0,2025,0.0,2026,0.0,2026,False
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,0001385157,TE Connectivity,894500ZRIX9K13RHXR17,,Information Technology,Electronic Manufacturing Services,Ireland,61365223424.0,299000000.0,,,,,,,11183000000.0,2025,,,17262000000.0,2025,3211000000.0,2025,4049000000.0,2025,3203000000.0,2025,936000000.0,2025,699000000.0,2025,0.0,near-term,2032.0,,,,,,,1.0,reasonable,,1.0,1.0,3.0,,,0.0,1347000000.0,2025,803000000.0,2025,21693.0,2026,9.0,2026,False
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,0000097210,Teradyne,C3X4YJ278QNZHRJULN75,,Information Technology,Semiconductor Materials & Equipment,Massachusetts,59365711872.0,156088000.0,,,,,373.0301,2023,1332679000.0,2025,,,3190024000.0,2025,650051000.0,2025,778032000.0,2025,450406000.0,2025,224009000.0,2025,,,1.0,near-term,2030.0,2024.0,42.0,1 and 2,,,,,,,1.0,1.0,3.0,,,0.0,702095000.0,2025,76313000.0,2025,0.0,2026,0.0,2026,False
TFC,Truist Financial,Financials,Diversified Banks,0000092230,Truist Financial,549300DRQQI75D2JP341,,Financials,Diversified Banks,North Carolina,61569966080.0,1262470000.0,,,,,283.0228,2023,,,,,24542000000.0,2025,6349000000.0,2025,,,10517000000.0,2022,564000000.0,2022,,,0.0,,,,,,,,1.0,,,,1.0,1.0,3.0,,,1.0,2500000000.0,2025,2672000000.0,2025,0.0,2026,0.0,2026,False
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,0000027419,Target Corporation,8WDDFXB5T1Z6J0XC1L66,,Consumer Staples,Consumer Staples Merchandise Retail,Minnesota,70793060352.0,452840187.0,,,,,339.0806,2023,75511000000.0,2025,,,104780000000.0,2025,5117000000.0,2025,8251000000.0,2025,2835000000.0,2025,3727000000.0,2025,,,0.0,near-term,2030.0,,,,,,,,,,1.0,1.0,3.0,,,1.0,408000000.0,2025,2053000000.0,2025,17251.0,2026,6.0,2026,False
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,0000109198,TJX Companies,V167QI9I69W364E2DY52,,Consumer Discretionary,Apparel Retail,Massachusetts,138618716160.0,1107087991.0,,,,,373.0301,2023,41679000000.0,2025,,,60372000000.0,2025,7299000000.0,2025,8546000000.0,2025,4917000000.0,2025,1957000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,2522000000.0,2025,1842000000.0,2025,0.0,2026,0.0,2026,False
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,0001973266,TKO Group Holdings,,,Communication Services,Movies & Entertainment,New York,36019916800.0,194011072.0,,,,,210.982,2023,,,,,4735151000.0,2025,835015000.0,2025,1320005000.0,2025,,,,,,,0.0,,,,,,,,,,,,1.0,1.0,,,,1.0,866846000.0,2025,185155000.0,2025,0.0,2026,0.0,2026,False
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,0000097745,Thermo Fisher Scientific,HCHV7422L5HDJZCRFL38,,Health Care,Life Sciences Tools & Services,Massachusetts,225479294976.0,378000000.0,28392.3,2023,1.0,2023,373.0301,2023,,,,,44556000000.0,2025,7746000000.0,2025,10013000000.0,2025,6293000000.0,2025,1525000000.0,2025,1397000000.0,2025,1.0,near-term,2030.0,2018.0,50.4,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,3000000000.0,2025,636000000.0,2025,44400.0,2026,9.0,2026,False
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,0001283699,T-Mobile US,549300QHIJYOHPACPG31,,Communication Services,Wireless Telecommunication Services,Washington,195580215296.0,1106930661.0,,,,,120.2561,2023,,,,,88309000000.0,2025,18279000000.0,2025,31787000000.0,2025,17995000000.0,2025,9955000000.0,2025,,,0.0,near-term,2030.0,,,,,,,,,,1.0,0.0,3.0,,,1.0,9974000000.0,2025,4121000000.0,2025,0.0,2026,0.0,2026,False
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,0001811074,Texas Pacific Land Corporation,254900EMA79D44WVLD22,,Energy,Oil & Gas Exploration & Production,Texas,25458554880.0,68938230.0,,,,,348.5027,2023,,,,,798190000.0,2025,592161000.0,2025,654694000.0,2025,428182000.0,2022,18967000.0,2022,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,8380000.0,2025,147798000.0,2025,0.0,2026,0.0,2026,False
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0001116132,"Tapestry, Inc.",549300LJNVY5SW3VTN33,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",New York,23625920512.0,208100000.0,,,,,210.982,2023,1721800000.0,2025,,,7010700000.0,2025,415000000.0,2025,577900000.0,2025,1093900000.0,2025,122700000.0,2025,,,1.0,net-zero,2030.0,2022.0,75.59,1 and 2,,,,,,,1.0,0.0,3.0,9.0,10.0,0.0,1718700000.0,2025,299300000.0,2025,0.0,2026,0.0,2026,False
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,0001389170,Targa Resources,5493003QENHHS261UR94,,Energy,Oil & Gas Storage & Transportation,Texas,62238605312.0,214662156.0,3858294.2,2023,37.0,2023,348.5027,2023,10507800000.0,2025,,,17028300000.0,2025,3331200000.0,2025,4846500000.0,2025,584100000.0,2025,3333300000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,,,,,30000.0,2026,1.0,2026,False
TRMB,Trimble Inc.,Information Technology,Application Software,0000864749,Trimble Inc.,549300E2MI7NSZFQWS19,,Information Technology,Application Software,Colorado,13445149696.0,236000000.0,,,,,492.1572,2023,1109400000.0,2025,,,3587300000.0,2025,592000000.0,2025,791900000.0,2025,360900000.0,2025,25300000.0,2025,630700000.0,2025,0.0,near-term,2030.0,2019.0,50.0,1 and 2,,,,,,,1.0,1.0,,,,0.0,863400000.0,2025,,,0.0,2026,0.0,2026,False
